0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.320799999999999925e-02,6.226600000000000190e-02,8.162200000000000011e-02,9.157840000000000424e-01,3.767699999999999938e-01,-1.392289999999999917e-01,-6.247699999999999781e-02,2.736600000000000144e-02,7.785499999999999365e-02,-5.730579999999999563e-01,5.120489999999999764e-01,-6.398519999999999763e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.247699999999999781e-02,2.418435000000000112e+00,2.862251000000000101e+00
0.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.721000000000000370e-03,3.468000000000000162e-03,-1.090000000000000067e-04,-5.920889999999999764e-01,8.043709999999999471e-01,-4.917799999999999949e-02,4.619999999999999975e-03,2.488000000000000194e-03,-1.489999999999999897e-04,-4.746750000000000136e-01,8.795899999999999830e-01,-3.170100000000000001e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.619999999999999975e-03,9.558297399999999300e+01,9.622782899999999984e+01
0.000000000000000000e+00,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.017999999999999891e-03,2.736999999999999850e-03,-1.979999999999999881e-04,-4.791099999999999803e-01,8.776909999999999989e-01,-1.057699999999999960e-02,6.128999999999999899e-03,2.916999999999999888e-03,-9.000000000000000567e-05,-4.299540000000000028e-01,9.024680000000000479e-01,-2.629499999999999893e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.128999999999999899e-03,9.905798900000000629e+01,9.853410499999999672e+01
0.000000000000000000e+00,3.000000000000000062e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.014000000000000248e-03,3.056999999999999822e-03,-2.829999999999999942e-04,-4.540270000000000139e-01,8.904520000000000213e-01,-3.089599999999999985e-02,6.803000000000000019e-03,3.183000000000000065e-03,-1.990000000000000124e-04,-4.241409999999999902e-01,9.054140000000000521e-01,-1.818000000000000171e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.803000000000000019e-03,9.940863799999999628e+01,9.916096600000000194e+01
0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.765000000000000159e-03,2.229000000000000078e-03,-6.600000000000000506e-05,-3.608049999999999868e-01,9.320439999999999836e-01,-3.336200000000000276e-02,6.660000000000000121e-03,2.612999999999999871e-03,-2.280000000000000126e-04,-3.659789999999999988e-01,9.301970000000000516e-01,-2.816799999999999859e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.660000000000000121e-03,9.967143599999999992e+01,9.938605699999999388e+01
0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.617999999999999751e-03,2.667000000000000100e-03,-9.600000000000000243e-05,-3.739460000000000006e-01,9.266649999999999610e-01,-3.817299999999999860e-02,7.027000000000000260e-03,2.765000000000000097e-03,-1.379999999999999933e-04,-3.665249999999999897e-01,9.299979999999999913e-01,-2.761299999999999866e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.027000000000000260e-03,9.976038699999999437e+01,9.946573999999999671e+01
0.000000000000000000e+00,6.000000000000000125e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.950999999999999734e-03,2.913999999999999924e-03,-1.720000000000000066e-04,-3.445940000000000114e-01,9.380990000000000162e-01,-3.500400000000000039e-02,7.368000000000000417e-03,2.116999999999999958e-03,-1.979999999999999881e-04,-2.766950000000000243e-01,9.606010000000000382e-01,-2.617600000000000135e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.368000000000000417e-03,9.981918500000000449e+01,9.955740299999999365e+01
0.000000000000000000e+00,7.000000000000000146e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.722000000000000586e-03,3.910000000000000281e-03,-2.249999999999999938e-04,-4.095639999999999836e-01,9.115710000000000202e-01,-3.599100000000000216e-02,8.507000000000000672e-03,3.825999999999999974e-03,-2.369999999999999874e-04,-4.106929999999999747e-01,9.111799999999999899e-01,-3.288800000000000057e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.507000000000000672e-03,9.981516499999999326e+01,9.950760999999999967e+01
0.000000000000000000e+00,8.000000000000000167e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.475999999999999160e-03,3.017999999999999849e-03,-1.640000000000000019e-04,-3.358039999999999914e-01,9.411730000000000373e-01,-3.778999999999999720e-02,9.348999999999999672e-03,3.204999999999999950e-03,-2.629999999999999959e-04,-3.249699999999999811e-01,9.451770000000000449e-01,-3.216499999999999915e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.348999999999999672e-03,9.988512900000000627e+01,9.953042700000000309e+01
0.000000000000000000e+00,8.999999999999999320e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.450000000000000067e-03,3.802999999999999957e-03,-6.999999999999999387e-05,-3.733000000000000207e-01,9.269169999999999909e-01,-3.835500000000000020e-02,9.683000000000000634e-03,3.838999999999999965e-03,-1.939999999999999993e-04,-3.689799999999999747e-01,9.287210000000000187e-01,-3.647799999999999654e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.683000000000000634e-03,9.987579999999999814e+01,9.956283600000000433e+01
